Breed,Age,Nutrition_Protein,Nutrition_Carbohydrates,Nutrition_Minerals,Health_Status,Lactation_Stage,Reproductive_Status,Milking_Frequency,Environmental_Temperature,Environmental_Humidity,Environmental_Housing,Previous_Milk_Production,Milk_Production
Guernsey,7,19.125083047746678,38.90703721214423,19.68674605574357,Healthy,Mid-Lactation,Calving,Two times a day,34.434489693534296,49.22937106424475,Pasture,15.343586568073231,16.22212080400319
Guernsey,7,24.9260733994506,30.492144361929128,12.623429667809457,Unhealthy,Mid-Lactation,Calving,Two times a day,36.27877173574453,54.02949193617235,Pasture,4.138323746922339,17.570344181280316
Holstein,7,28.525661298136846,39.540637031699525,13.130501450631469,Unhealthy,Early Lactation,Post-Calving,Two times a day,21.312868260934327,70.30939778009176,Pasture,18.00469714864219,1.429027612188447
Jersey,7,23.20560614705726,35.46531357642348,18.364984906180336,Unhealthy,Late Lactation,Calving,Two times a day,20.389427262453513,63.296038594717594,Pasture,10.45963030211665,0.6492028352455281
Ayrshire,3,19.930178087492955,34.42862703734463,10.502144316904552,Healthy,Early Lactation,Pregnant,Three times a day,26.172135996659513,67.55999939954273,Pasture,2.2901239293796283,14.891137142091587
Holstein,5,24.696507901787605,43.192448560921896,14.646131688089708,Healthy,Late Lactation,Pregnant,Two times a day,21.36214005004887,62.68049301680689,Pasture,8.016904713069579,2.6670401350722694
Jersey,7,27.74102660238852,36.90003593371198,13.796167644516704,Healthy,Mid-Lactation,Calving,Two times a day,32.62343973559458,67.34369700887476,Barn,4.135210481395233,2.6599717414927837
Jersey,3,26.900544738155162,31.42579568299039,13.16586759908651,Healthy,Late Lactation,Pregnant,Three times a day,30.262549841794407,40.1136861465589,Pasture,3.993708523363584,0.4473306898885854
Jersey,7,28.577409356100254,42.401201520393705,12.856995940447646,Healthy,Mid-Lactation,Post-Calving,Three times a day,35.99970451326364,77.23592577485718,Pasture,10.127394753044179,0.9961575516684373
Jersey,5,21.334825166986413,30.7146188615476,10.913741048604091,Unhealthy,Mid-Lactation,Calving,Three times a day,16.98571928368972,44.43680923499226,Pasture,13.437840312727452,5.273509171909783
Jersey,3,20.327446407213298,40.901238362522946,13.148258293516488,Healthy,Late Lactation,Pregnant,Two times a day,36.9620000005938,56.249963839076194,Pasture,18.232364110068563,1.300109788216126
Guernsey,5,28.557797831303265,41.608593326559976,10.430524027156686,Unhealthy,Mid-Lactation,Pregnant,Two times a day,22.04036704008215,70.84153480979418,Barn,10.043240215273068,7.377581833185511
Holstein,5,25.890723753336275,35.289039088932874,17.809638636444355,Unhealthy,Late Lactation,Calving,Two times a day,26.776664302247617,57.40922872037696,Pasture,19.316775501166603,16.65550062454698
Guernsey,3,21.73114716009065,42.3718178441668,13.982277939580117,Healthy,Mid-Lactation,Pregnant,Two times a day,25.526674462551448,77.87370206670063,Barn,18.832697041467373,6.526405146431853
Ayrshire,3,26.90817660687011,37.734891087846805,14.439038323199116,Unhealthy,Early Lactation,Calving,Two times a day,33.24747962650618,58.70355793995067,Barn,17.301250599687208,14.556683251587433
Jersey,3,27.781420613764414,36.94940479909195,18.935945864501313,Healthy,Early Lactation,Pregnant,Three times a day,25.08799942636422,74.99757622410685,Pasture,9.999545299248371,1.8781992966206018
Holstein,3,25.379738884093587,30.68104922203039,16.580549838612207,Unhealthy,Mid-Lactation,Post-Calving,Three times a day,37.64527549558582,72.43312453449084,Pasture,2.8180788737596707,13.187503748389858
Jersey,3,26.25460931855898,34.35043790473359,10.080591033421198,Healthy,Mid-Lactation,Pregnant,Two times a day,36.660813183325814,79.23945211194733,Barn,4.358089396307698,6.3349436651487
Holstein,3,22.503118853311996,43.965149563279496,19.43174822961285,Healthy,Late Lactation,Pregnant,Two times a day,35.931867647268156,77.06191123003902,Barn,12.953400054239513,14.995057573940763
Guernsey,3,24.464348008116467,35.8773594492525,12.371444659777111,Unhealthy,Early Lactation,Calving,Two times a day,16.71019998355747,75.92495338851515,Pasture,8.435099605683922,2.7250402811276375
Holstein,7,24.28991004871395,38.200507808351524,11.076141847598588,Healthy,Late Lactation,Pregnant,Two times a day,35.50219347729455,69.26417362077873,Barn,2.936032635079928,17.95766755528964
Ayrshire,5,28.176573493569265,37.98032518476378,17.68128178380882,Unhealthy,Mid-Lactation,Calving,Two times a day,33.75925069063705,54.67992589072883,Pasture,9.579878672786208,4.851544057958732
Ayrshire,3,28.07956776338619,38.8564663473404,15.00477315866718,Healthy,Mid-Lactation,Post-Calving,Three times a day,17.484310728147143,44.2450167425961,Pasture,0.3486109100409185,7.062755865623529
Holstein,7,27.992165632164518,30.91996433464924,14.337705660180175,Healthy,Late Lactation,Calving,Three times a day,17.577943810469325,67.54580209057559,Barn,14.677907417991864,19.003614216360834
Holstein,7,18.13237937114959,35.432643821980925,12.495030796827418,Healthy,Mid-Lactation,Calving,Three times a day,17.427931476420987,79.1461632535186,Pasture,1.4716258897938173,11.569647194617179
Holstein,7,26.994545813626658,40.84692410823831,15.474714898623187,Unhealthy,Early Lactation,Pregnant,Two times a day,15.2719822369077,69.06417749327476,Pasture,12.582272398242381,7.315430379260439
Holstein,5,27.10411668133206,33.008403766094744,12.743846052025875,Unhealthy,Late Lactation,Post-Calving,Two times a day,28.167223324670005,77.14917477109341,Pasture,15.860206152511989,18.992042940672633
Ayrshire,3,26.140545874261704,33.053675663195406,19.015830052870676,Healthy,Early Lactation,Calving,Three times a day,38.36146299446504,72.17218851822068,Barn,2.6528774890793105,6.5815483378006405
Jersey,7,27.07517589469743,30.15135910033537,12.152044797331929,Unhealthy,Early Lactation,Pregnant,Three times a day,25.528432869595044,46.524587004667154,Barn,10.37277381332025,1.8974142535035954
Holstein,5,28.103644457960506,36.56222889912315,18.843551504557535,Healthy,Early Lactation,Pregnant,Two times a day,27.978180045296554,49.96815082365149,Barn,15.581350287189393,19.936977757188398
Holstein,5,23.643828649221426,43.24101571010133,15.59405425727357,Unhealthy,Late Lactation,Calving,Three times a day,38.231275122478934,53.67462407049402,Pasture,5.212669095140027,5.3568984111782765
Ayrshire,5,24.024602561861364,30.778514153809635,18.28488133895241,Unhealthy,Mid-Lactation,Pregnant,Three times a day,21.124373490581537,46.730417773520166,Barn,3.258331860032382,17.025156973992146
Ayrshire,7,19.496568682936687,32.86678064244004,17.12845995860955,Healthy,Early Lactation,Calving,Two times a day,35.60328606235831,63.26605330692027,Barn,6.736382219349137,3.310815896461745
Guernsey,3,22.624510596568342,34.651268075141324,16.966951114367486,Healthy,Early Lactation,Calving,Three times a day,28.113371213081667,79.01802096539805,Barn,11.093983531666316,14.62707943554756
Holstein,7,25.720382158941412,40.97587104846319,13.243458076950557,Healthy,Early Lactation,Calving,Three times a day,28.667436351912258,70.45835333744634,Pasture,11.505591897095,10.48898788944504
Guernsey,7,27.364797313767294,39.6095338920388,12.338969314722036,Healthy,Mid-Lactation,Post-Calving,Three times a day,23.236172572974805,56.93546996269848,Pasture,2.61752666915374,19.61813116580259
Ayrshire,3,20.606509172294526,36.239158568727824,12.108862276807882,Healthy,Mid-Lactation,Calving,Two times a day,28.478024663205794,40.18017923921155,Barn,9.151376953479433,11.056607121847989
Ayrshire,3,19.653874789910823,41.38603408887563,18.57191657059589,Unhealthy,Late Lactation,Pregnant,Three times a day,16.755420227478815,52.53104044552715,Barn,5.365643910789757,0.5003030378170825
Jersey,3,25.956504054005904,39.14446517485353,18.2042682025902,Unhealthy,Mid-Lactation,Post-Calving,Three times a day,33.35144574273869,61.070371507688606,Barn,16.840484361299016,12.077559792481757
Holstein,5,18.02255860229893,43.44061199485829,14.405735280123073,Healthy,Late Lactation,Pregnant,Three times a day,21.83250627706252,52.97003495407883,Pasture,6.271502641280615,2.906329126732521
Guernsey,3,20.140471011687957,42.27040123708039,11.324046134964545,Healthy,Late Lactation,Post-Calving,Two times a day,36.30259990785492,44.44139692095438,Barn,16.774090490677192,15.970818305641743
Ayrshire,7,18.348856564127445,33.79220409133801,13.822522519774584,Healthy,Late Lactation,Post-Calving,Two times a day,23.828416670579003,57.710598274475785,Pasture,8.571292252035843,17.13136392979798
Ayrshire,3,20.00262141425845,34.071578664513005,16.193434541369115,Unhealthy,Late Lactation,Post-Calving,Three times a day,18.42777865168518,50.13011267862865,Pasture,14.531715316529066,9.641870375894285
Guernsey,7,20.175831359106063,31.880347136885785,14.544031544799529,Healthy,Late Lactation,Post-Calving,Two times a day,31.701157784843637,76.36929505846007,Pasture,10.201204570882874,15.664429141045972
Jersey,5,22.65208313700473,35.054470885761845,17.80189268482995,Healthy,Early Lactation,Pregnant,Three times a day,18.949875473124067,44.07018114004063,Barn,12.43925248261953,2.9022147096321027
Ayrshire,7,22.82792549623867,44.993158780786416,19.976228222513853,Unhealthy,Mid-Lactation,Calving,Two times a day,33.08833237303177,41.96610514898842,Barn,7.907130217227662,9.84156373071292
Holstein,7,28.491149647322853,36.086267529225914,11.911320884488969,Unhealthy,Early Lactation,Pregnant,Two times a day,38.2346936737468,40.212566766194485,Pasture,15.364135356149815,7.878885293811693
Ayrshire,3,24.121316549985902,33.307326520336595,14.596508196595725,Unhealthy,Late Lactation,Calving,Three times a day,33.70926885108628,53.12278737942631,Pasture,8.503787671473166,12.226347741061627
Holstein,3,26.680857187347435,41.4372432671333,14.30983901920822,Unhealthy,Mid-Lactation,Pregnant,Three times a day,15.538781962351791,66.41547352803555,Pasture,9.149232931716437,0.8895437760631997
Guernsey,7,19.24964829504345,38.13706505193984,13.044925327489509,Healthy,Early Lactation,Post-Calving,Three times a day,29.397258913266594,69.2165501152717,Pasture,10.353573364619145,15.042456764972547
Holstein,3,20.705265065564326,32.24402174290429,11.980955167202897,Unhealthy,Early Lactation,Post-Calving,Two times a day,31.689856103273385,58.130467335268925,Barn,16.63648236771967,1.5825857894936735
Guernsey,5,26.43532129174412,35.710345217412986,10.656921164896593,Unhealthy,Late Lactation,Calving,Three times a day,34.81099981911085,67.37314601821066,Barn,13.187578572029297,13.129430350603297
Holstein,5,18.633647525622337,36.217045733090146,18.871193172236985,Healthy,Early Lactation,Calving,Two times a day,16.344055414536005,54.396561448614534,Pasture,6.983207731314995,0.36914451079888444
Guernsey,3,23.83917194692504,41.30744550853828,14.198486976863176,Healthy,Early Lactation,Pregnant,Two times a day,26.52258787085487,66.71224879946467,Pasture,13.406392679630857,16.63776127513459
Holstein,5,25.19242758795521,30.310070533378568,14.968955185000489,Healthy,Early Lactation,Calving,Three times a day,27.848900943321464,41.62383941209494,Pasture,12.848531460171547,3.4939926044756264
Jersey,3,25.225747728629774,34.03529470197466,19.16942048200916,Unhealthy,Early Lactation,Pregnant,Two times a day,19.058996703460274,55.630119382680164,Barn,18.620385517594087,10.30994951953981
Holstein,7,18.275193735216504,37.76394451973283,17.762904775159477,Healthy,Early Lactation,Calving,Three times a day,22.738795433055593,71.63398710532717,Pasture,16.828328720507,5.2298580745523875
Holstein,7,21.865296050750224,34.03270113679265,11.305012641171842,Unhealthy,Late Lactation,Calving,Two times a day,25.565321430147964,72.12024121836005,Barn,12.948938475024963,14.45294404122137
Jersey,5,25.63788781258985,39.42651071128498,15.654199676077424,Unhealthy,Late Lactation,Calving,Three times a day,34.99703251098724,68.64595115502779,Pasture,6.8301422136808725,6.427022003794425
Ayrshire,3,19.78799683379092,37.22801218911925,14.422522765195591,Unhealthy,Early Lactation,Post-Calving,Two times a day,37.30578158568497,48.16954482279458,Barn,15.59152897722539,14.492183871766343
Ayrshire,3,26.344987779936638,35.42565382289371,17.97211072578763,Healthy,Late Lactation,Post-Calving,Two times a day,30.08214789402415,49.88820475722533,Barn,11.50416586125602,5.697424136709531
Holstein,5,26.951102505764094,44.238129403057684,17.242325476119493,Unhealthy,Late Lactation,Pregnant,Three times a day,24.47868446451509,79.8435490905805,Pasture,19.705399762018033,15.0494618187152
Jersey,7,29.783630285353745,39.48239248779686,16.90405721911072,Healthy,Mid-Lactation,Calving,Two times a day,21.096744427175665,44.1351202880784,Barn,4.950122571396081,0.6121099267380847
Holstein,5,20.518103938276912,31.94912058401912,13.405448354798969,Healthy,Early Lactation,Pregnant,Three times a day,38.571244426467615,47.22650795609638,Barn,1.5931168186177391,5.666226707476969
Guernsey,7,27.901568011993383,38.40137546165093,18.049637303992547,Healthy,Late Lactation,Calving,Two times a day,38.5924799538326,45.20105022600531,Barn,1.3978362377589537,9.972670128805579
Guernsey,3,24.243558923023848,41.710977798013516,10.523912955948612,Unhealthy,Late Lactation,Post-Calving,Two times a day,37.199446757640835,53.10619854734462,Barn,12.800607767033608,0.9011916383945096
Holstein,7,22.48155115373008,40.62734546239196,11.596249014321673,Unhealthy,Early Lactation,Post-Calving,Two times a day,33.85605959706766,48.407033409356934,Pasture,18.785204578230477,3.720681227425573
Ayrshire,5,19.468521087902136,32.58133843942889,13.356232729779117,Unhealthy,Mid-Lactation,Calving,Three times a day,22.81870904989484,59.90751838191088,Pasture,0.03863828583010376,18.690739632824066
Ayrshire,3,26.826067277850452,44.58629998560155,10.768074410692813,Healthy,Early Lactation,Calving,Three times a day,34.60801160394314,59.040828275204795,Pasture,14.515420939155547,19.536685303603786
Holstein,5,20.830291189724246,36.73220468619909,12.349942775346916,Unhealthy,Mid-Lactation,Post-Calving,Three times a day,24.81103241450814,76.06022477805212,Pasture,13.141303650658909,14.794998947809713
Holstein,5,22.45706402247655,32.38537505610392,18.30150982997918,Unhealthy,Early Lactation,Post-Calving,Three times a day,22.842554355721084,41.38959789779126,Pasture,14.646083844389317,5.044001012338257
Guernsey,7,18.75050672276842,32.702936311922215,19.482515377900793,Unhealthy,Early Lactation,Pregnant,Three times a day,32.87676860319071,52.795183066710536,Barn,7.108108135246711,5.21034890871938
Ayrshire,5,27.616402989834228,31.47352488283621,13.046023557741904,Unhealthy,Early Lactation,Post-Calving,Two times a day,16.91169426289015,63.866315679883606,Barn,16.4099288931571,12.915807155901458
Holstein,7,27.19906228765972,42.05277162652401,12.645158039888383,Unhealthy,Early Lactation,Calving,Two times a day,16.16550535909588,64.19207047375855,Barn,0.894138628377239,2.3519923319740355
Guernsey,3,26.80338996050775,31.83045741482773,12.798926522464269,Healthy,Mid-Lactation,Pregnant,Three times a day,25.750888732348454,59.205049160568365,Barn,15.108622012440552,18.96618760860733
Ayrshire,7,21.593322125902638,31.876878857126204,12.777190873508438,Healthy,Mid-Lactation,Calving,Two times a day,25.695331219731884,72.62662163258534,Pasture,5.341438826981754,4.496257990203691
Jersey,3,20.081760891191486,42.757074221412566,10.35930182185973,Healthy,Late Lactation,Pregnant,Two times a day,36.49545967353204,42.50888685657835,Pasture,9.536755497161431,19.992712508508877
Guernsey,7,25.65063917364276,35.16906126671339,19.26916346331108,Healthy,Early Lactation,Calving,Two times a day,18.027674310907603,72.61951062320543,Barn,16.45272543114441,9.914675906049208
Ayrshire,5,23.953996609358633,30.462868564621086,12.136981415703284,Unhealthy,Mid-Lactation,Post-Calving,Two times a day,17.958814258857906,59.79016961742815,Pasture,5.42718070382274,15.428599779858727
Ayrshire,7,20.1390296028557,30.778429492776162,14.20004074081405,Healthy,Mid-Lactation,Calving,Three times a day,18.538862411397627,45.35042780308009,Barn,3.7041502328778697,0.04368189011114465
Guernsey,7,26.230935252598364,32.13255670055843,10.096868827409677,Unhealthy,Mid-Lactation,Pregnant,Two times a day,15.713670271070463,75.4280765416191,Barn,13.626263706957683,17.774928095032838
Jersey,3,29.893517181855643,33.20090021963534,18.57955090915057,Healthy,Early Lactation,Calving,Three times a day,16.7215617075578,65.96915118163854,Pasture,10.667897830136091,5.400040895611609
Guernsey,5,26.96663505290445,39.97719291357608,17.311573444549172,Healthy,Late Lactation,Pregnant,Three times a day,30.836876803896935,46.54182747296557,Pasture,10.28807737492369,13.358734890961305
Ayrshire,7,26.879836640227342,32.359894200027426,19.46756035173703,Healthy,Mid-Lactation,Calving,Two times a day,25.35802389882022,41.34598893596107,Pasture,5.135390310758263,16.12710561587179
Holstein,5,29.4037530351671,31.78311586765608,17.81615479196399,Unhealthy,Early Lactation,Post-Calving,Three times a day,33.32647361011233,45.64438593330597,Pasture,0.6976061164005531,3.282954811180041
Holstein,7,20.435236410898828,41.47078712214419,13.137065120520653,Unhealthy,Mid-Lactation,Post-Calving,Two times a day,38.822345245959845,64.35191840721575,Pasture,8.205382766634337,8.85018962658458
Guernsey,7,24.786599579057285,40.06582925789871,12.478733587284236,Healthy,Mid-Lactation,Calving,Two times a day,30.81683234637603,47.17184941040194,Pasture,2.1311896093553595,9.876718813038467
Ayrshire,5,29.7557605804066,36.52986332182854,16.97716307553293,Unhealthy,Late Lactation,Calving,Two times a day,16.210933694882968,49.03052299500112,Pasture,18.119783012984044,6.242389306784091
Holstein,7,19.983529331642096,38.23964657220156,13.641127750104994,Healthy,Mid-Lactation,Calving,Three times a day,17.509508754104196,41.005589030252565,Barn,0.8250064694346104,9.635116594579628
Ayrshire,5,26.403023513334254,34.67976030489628,15.662150157526167,Healthy,Mid-Lactation,Pregnant,Three times a day,36.144098035552986,68.91722688954414,Pasture,8.633017083687628,6.350913153106761
Guernsey,7,25.029721751662823,37.23750630353041,10.062574710264702,Healthy,Early Lactation,Calving,Three times a day,27.659902669398278,72.41457599037749,Barn,1.0449116740165576,7.214954901104185
Holstein,3,25.037749106264485,37.60008973474119,10.618857016804753,Unhealthy,Early Lactation,Calving,Two times a day,34.79609182549776,71.87392707088492,Barn,1.9108774912953264,13.386623574054779
Ayrshire,5,26.372047530240902,35.80855906767144,15.353679411816511,Healthy,Late Lactation,Pregnant,Two times a day,35.55869606939822,45.10272605457137,Pasture,13.177333338440441,12.65186536609994
Holstein,7,29.15540307450821,43.59858316008244,15.660716464481652,Healthy,Early Lactation,Post-Calving,Two times a day,37.26418899598846,76.13204509555038,Barn,12.942225219481891,4.6453145159505045
Guernsey,7,27.390983278216055,30.240927974715092,17.514529444593435,Healthy,Early Lactation,Calving,Three times a day,37.795900931672776,66.89115317896321,Pasture,0.6610438975887956,17.949657695908492
Ayrshire,3,18.67363324099452,41.732568946368694,11.319653196239617,Unhealthy,Late Lactation,Calving,Two times a day,28.31581911607935,75.90114489507458,Barn,0.022629502417403913,17.255770913427813
Holstein,5,28.232736238508537,31.865742468619864,15.131830837567788,Healthy,Mid-Lactation,Post-Calving,Two times a day,23.184484134144814,57.88642018122654,Barn,1.57636154485568,10.181666133799032
Guernsey,7,20.706495959108793,41.96321040805799,11.944476444316885,Unhealthy,Late Lactation,Post-Calving,Three times a day,38.08475698435197,57.47819444334791,Barn,15.259977954238844,8.665014853915007
Holstein,3,22.522969976836464,39.23867873515082,10.931961195626947,Healthy,Early Lactation,Pregnant,Three times a day,28.137753744029407,71.3814607473958,Pasture,11.691529455030143,7.537119659682176
Holstein,7,23.540793763348585,42.64917136404603,14.104957940605546,Unhealthy,Late Lactation,Calving,Three times a day,16.542065350910665,43.73191421906974,Barn,0.7623649037698321,14.145358373328783
Jersey,5,23.770872009036836,31.46271488461346,11.633366480890572,Healthy,Mid-Lactation,Calving,Two times a day,30.426637201436762,60.83496146539543,Barn,9.761940317456546,13.43332114418941
Jersey,7,23.22216479106428,38.38470951149661,12.217819781923186,Healthy,Late Lactation,Pregnant,Two times a day,29.104434009480258,73.45536942524902,Barn,14.240587141089026,3.9236121387595735
Guernsey,7,29.248239530590375,37.516318203932954,13.175545798695017,Unhealthy,Early Lactation,Post-Calving,Two times a day,36.499028949472944,73.20770252278285,Pasture,17.379027892016126,13.429160626007226
Jersey,7,26.472228091968297,40.59289774445038,12.593884007431964,Unhealthy,Early Lactation,Pregnant,Three times a day,30.6764925397875,78.24531425369476,Barn,18.68072981318021,5.048623882040799
Guernsey,7,25.574047751480478,38.01435827840514,10.875912974059464,Healthy,Late Lactation,Post-Calving,Three times a day,23.37725818707723,67.93090374122187,Pasture,6.548811259081333,0.3711667304705113
Jersey,3,18.5981043333953,38.111018506996565,10.899162448597023,Unhealthy,Mid-Lactation,Pregnant,Three times a day,38.18941741693969,48.31082517758914,Barn,2.716648568265314,13.98417355074754
Holstein,3,28.846959963124498,36.44393915364097,11.932494152341683,Healthy,Late Lactation,Post-Calving,Three times a day,34.238867663568804,40.81121259578323,Barn,4.738518414628949,12.895872049214992
Guernsey,5,28.912682304100755,34.63251636011012,10.50559187959539,Healthy,Mid-Lactation,Pregnant,Two times a day,30.130022841152503,59.176631945084075,Barn,15.523429840804475,8.216185247486829
Guernsey,3,27.36255676116123,37.23396541878288,16.26457019676927,Healthy,Mid-Lactation,Post-Calving,Two times a day,22.030204881674948,60.548154624902224,Pasture,19.429684300846212,10.513721118390123
Holstein,3,18.08435044576343,31.77738538152601,12.87326716508902,Unhealthy,Late Lactation,Post-Calving,Two times a day,23.964967111543093,49.61050337995726,Barn,9.327872347207611,18.943383834115192
Guernsey,5,18.68736301293148,44.42270008474627,12.79745967769071,Healthy,Mid-Lactation,Post-Calving,Two times a day,31.07927817831976,44.987897884944125,Barn,6.107064270955796,11.904003618108753
Guernsey,3,20.702684427221875,40.71616145439897,13.319982942377653,Unhealthy,Early Lactation,Post-Calving,Two times a day,16.72753964311972,63.44832664762036,Barn,8.58381163920069,13.157678706730628
Jersey,3,19.57619289773888,44.2870067503177,16.627962742097218,Healthy,Late Lactation,Post-Calving,Two times a day,21.160334199606325,70.57022696096566,Barn,6.096262892902649,1.2782264189828219
Guernsey,5,22.786032356444753,33.40091073494945,18.706338814834908,Unhealthy,Mid-Lactation,Calving,Two times a day,32.13362240151835,79.72616414360643,Pasture,5.129750464143086,3.319889213502505
Ayrshire,5,29.071476697053477,43.190115302647925,17.590869325556383,Unhealthy,Early Lactation,Post-Calving,Two times a day,26.5204442362709,70.33210468842074,Barn,11.875015048143592,6.019045528231763
Holstein,5,23.66472521036398,42.13184976845308,17.27529230225095,Healthy,Late Lactation,Calving,Three times a day,24.657445555546325,71.74529657022325,Barn,0.314719607470888,10.787586360562862
Jersey,7,18.160831517185986,40.15728618686511,14.843911856008493,Unhealthy,Early Lactation,Post-Calving,Three times a day,18.634982937609948,64.6584351291519,Barn,5.191044973299763,15.531817919666423
Jersey,7,21.392948274945145,39.37543779127809,16.93805556967412,Healthy,Early Lactation,Calving,Two times a day,25.604376827465583,79.43690635880071,Barn,13.22764155689978,6.424817555771741
Ayrshire,5,18.535138900475538,34.74824497901805,15.527623680335832,Healthy,Early Lactation,Calving,Three times a day,33.496607298245614,65.59825540458282,Pasture,0.6412539261361005,7.127648609575479
Holstein,5,18.435451471362025,42.24616177447546,12.16250528186529,Healthy,Mid-Lactation,Pregnant,Two times a day,21.33630830572543,74.41013145598816,Barn,1.6640363301786998,5.123017703474977
Holstein,5,21.308638237146628,37.52273192219601,12.085883677410507,Healthy,Late Lactation,Post-Calving,Two times a day,15.129565012408257,77.83138584963822,Barn,5.8679228957156955,5.092186585906118
Jersey,7,21.307348064147345,31.06337363836928,12.963920068752834,Healthy,Late Lactation,Pregnant,Three times a day,31.04411762762359,77.19434002002244,Pasture,17.556095972179698,18.97727691789593
Guernsey,7,27.44551923121925,34.69294741282695,19.10802670969813,Unhealthy,Mid-Lactation,Pregnant,Two times a day,38.34303850638126,55.25661375133426,Barn,15.297723203305924,12.709143592377801
Jersey,3,29.698015833373343,44.02945647817992,15.474148403797258,Healthy,Late Lactation,Post-Calving,Two times a day,29.56383752612599,43.14648233257034,Barn,0.44313258832487046,3.1180248707989366
Holstein,3,22.45448512667998,42.76020390907269,17.339053770018694,Unhealthy,Early Lactation,Pregnant,Two times a day,17.878124614251124,46.87494810156987,Barn,10.034256333769838,14.444971561685199
Ayrshire,5,23.146642546332465,44.72858547114809,13.465587598165476,Unhealthy,Late Lactation,Post-Calving,Two times a day,22.697594216272154,42.3689322158643,Pasture,5.493749879748336,14.44042286720058
Jersey,7,28.137473235432257,39.419900739061475,14.077157706652253,Healthy,Mid-Lactation,Pregnant,Two times a day,35.82339875328536,44.2158773931656,Barn,12.972913181241259,13.329403921074102
Holstein,7,21.21766824114616,33.71265109710618,11.255655786372515,Unhealthy,Early Lactation,Post-Calving,Two times a day,20.581633782163884,47.386049835747905,Pasture,14.431077651869224,2.694408901813272
Jersey,7,19.876581652841374,32.44222574515295,11.712949578216703,Healthy,Mid-Lactation,Post-Calving,Two times a day,29.584701683942594,53.643772663496065,Pasture,17.25725154258565,8.159829669391739
Guernsey,5,28.237075480843806,32.80371660912692,18.273565548261455,Unhealthy,Early Lactation,Post-Calving,Three times a day,24.664108998095948,61.74158586300303,Pasture,9.508324742080285,2.1351266098882626
Jersey,3,18.558007037280785,30.296934875208816,15.84838631688882,Unhealthy,Early Lactation,Calving,Three times a day,19.988249314071577,68.46728237420344,Pasture,19.88900177091169,16.33241008184273
Jersey,5,25.436393282392988,35.86023166478909,13.375324658838188,Unhealthy,Late Lactation,Pregnant,Two times a day,34.52176544555231,48.437093444260476,Pasture,19.599722145742188,13.103442863558385
Holstein,3,24.74391416960168,32.871415207493136,18.02851208995546,Healthy,Early Lactation,Calving,Three times a day,32.82795063517656,66.90089616952557,Pasture,17.643334489420663,10.144078735356368
Holstein,3,22.15104537002033,36.174831906850535,12.46519905637983,Unhealthy,Mid-Lactation,Pregnant,Two times a day,30.878185583022372,68.17036298009678,Pasture,11.497389903161416,6.860309530011932
Holstein,5,21.782274253168307,44.024916477581485,19.76032698600204,Healthy,Late Lactation,Pregnant,Two times a day,20.672078166450028,62.34489347464758,Barn,7.960128750076301,3.684989489888668
Jersey,3,27.262292714179456,36.45810314260785,13.448176077461698,Unhealthy,Mid-Lactation,Pregnant,Two times a day,17.3485680651948,76.14471479194842,Barn,7.2877262027956995,2.128951776662158
Guernsey,3,19.037095329150556,43.169767454772526,13.373109541512276,Unhealthy,Early Lactation,Calving,Two times a day,28.82782391582319,44.439792556872426,Pasture,0.24249500175489658,19.384812150737993
Ayrshire,7,20.841411711736626,39.08257149923815,13.119119055367053,Unhealthy,Mid-Lactation,Pregnant,Three times a day,28.2882680049464,47.08485830409678,Pasture,4.98348994484733,3.992972839120461
Ayrshire,3,26.789384782057077,33.70697331992088,11.22111515924288,Unhealthy,Mid-Lactation,Calving,Three times a day,19.52124022403695,57.146592975579395,Pasture,14.376164698983292,1.1974925344277132
Holstein,5,24.57984700471709,35.33782138888817,11.111371473320125,Healthy,Early Lactation,Post-Calving,Three times a day,16.34992066356414,45.068509409369554,Pasture,12.07264199786133,19.233335443649928
Holstein,5,19.535858502403038,31.258793037321443,16.481050345341234,Healthy,Late Lactation,Pregnant,Three times a day,16.937002900655663,62.651845748963495,Pasture,18.32844378335067,10.979034827156543
Jersey,3,28.58562737138472,35.00193890394016,18.75118044558047,Unhealthy,Mid-Lactation,Pregnant,Two times a day,38.826503676305606,55.936018664376974,Pasture,1.0004453383311573,15.933134699822858
Ayrshire,7,22.721374158763098,40.16311418255301,17.905205102716735,Unhealthy,Early Lactation,Post-Calving,Three times a day,33.80601347382921,51.38383178143674,Barn,3.105532063546612,0.875316943966371
Holstein,7,27.934420503866072,31.08166639394153,11.411075940213511,Healthy,Late Lactation,Post-Calving,Two times a day,37.127699423164145,46.79959252070549,Barn,15.784875787042603,11.338917149593094
Guernsey,3,27.452556186332504,33.08102112717044,15.455821217920665,Healthy,Late Lactation,Pregnant,Two times a day,19.68131333367272,53.41352953392841,Pasture,7.1701526239066755,7.964199282359903
Guernsey,3,25.49310535766074,35.721615621199675,11.0559154597664,Healthy,Late Lactation,Post-Calving,Three times a day,38.053644871762444,64.31837403329368,Pasture,2.3669066743575584,15.43928868699767
Holstein,5,23.933773575541117,44.73074305523944,10.452946436130775,Healthy,Mid-Lactation,Calving,Two times a day,18.42370443535589,63.031408435576466,Pasture,19.929010102001783,0.7685129127811718
Holstein,3,29.75461008458108,41.772927344383206,16.563858593847673,Unhealthy,Mid-Lactation,Calving,Three times a day,27.217963885595307,46.544960008409355,Barn,15.745006053387257,8.033811371232286
